epoch,lr,train_loss,train_acc,train_top3,test_loss,test_acc,test_top3,best_test_acc
31,0.0003,1.3479593606482965,0.4854917326164318,0.8504639295301054,1.373576197359297,0.4670809508926109,0.8396977441120773,0.4670809508926109
32,0.0003,1.3452251893244607,0.48727513411260964,0.8528540552466324,1.3688138326009114,0.47016969719255025,0.8405434722656322,0.47016969719255025
33,0.0003,1.341480284493751,0.49101149303186425,0.8540654608448379,1.370778324427428,0.46509532827122135,0.8351013954514533,0.47016969719255025
34,0.0003,1.33941008701205,0.49308497816201374,0.8555996355568993,1.3738647103309631,0.46323840341232925,0.8404147745031347,0.47016969719255025
35,0.0003,1.3354377293636506,0.49593882912439685,0.8576935491119764,1.3618986319612574,0.47243110073357725,0.8414995127870419,0.47243110073357725
36,0.0003,1.3325951502567044,0.498809022826722,0.8583390873396879,1.3728269029546667,0.46989391627291277,0.8415730543656119,0.47243110073357725
37,0.0003,1.3302677075897726,0.5007660659347843,0.8603288159276343,1.3694599800639682,0.46671324299976097,0.8398448272692174,0.47243110073357725
38,0.0003,1.3272775207531478,0.5038997863186753,0.8610090824777228,1.3576408712952226,0.4697284477211303,0.8421246162048869,0.47243110073357725
39,0.0003,1.3251249668244778,0.5051888199316056,0.8625800283546537,1.3567577755009685,0.4751337537460242,0.8430255005423691,0.4751337537460242
40,0.0003,1.3223336268068604,0.5080038568866263,0.8644226722831216,1.3575348456700642,0.47976687319593314,0.8479344009119155,0.47976687319593314
41,0.0003,1.3193970433356617,0.5105185959952115,0.8653010945550076,1.3609074376247547,0.47300104796749465,0.8437057601441414,0.47976687319593314
42,0.0003,1.316308111636773,0.5126554092426365,0.8668945116993589,1.3548354749326352,0.4795278630655807,0.8463900277619459,0.47976687319593314
43,0.0003,1.3145532876813089,0.5151435913988159,0.8675400499270706,1.3502534914899755,0.48577889724402934,0.8511334595797099,0.48577889724402934
44,0.0003,1.3118581266642115,0.5169964495397475,0.8687208128878847,1.3585001450997811,0.47015131179790776,0.8416098251548969,0.48577889724402934
45,0.0003,1.3100060204623387,0.5187083515486789,0.8696012780022635,1.3466080559624567,0.48318655659943743,0.8506002831350775,0.48577889724402934
46,0.0003,1.3069089190696126,0.5208349505836402,0.8708841830877155,1.3507977701999523,0.4805574451655605,0.8452501332941111,0.48577889724402934
47,0.0003,1.305366811772229,0.5224549246803973,0.8721977308105591,1.3467158586890609,0.4823040576565976,0.8469783603905058,0.48577889724402934
48,0.0003,1.3030320211840571,0.5244466961108365,0.8735133213758953,1.3469114987938493,0.4801713518780681,0.8445514882976963,0.48577889724402934
49,0.0003,1.3007242226650422,0.5268470360398273,0.8745919422120716,1.3524246679411993,0.48118254858340537,0.8492029931422478,0.48577889724402934
50,0.0003,1.299122214566193,0.5279522138284094,0.875533692601233,1.341731232625467,0.49464065746171243,0.8583221488849259,0.49464065746171243
51,0.0003,1.2964258868410592,0.5303443823874292,0.875940218257292,1.3426668136208146,0.48699233329043407,0.85061866852972,0.49464065746171243
52,0.0003,1.2954156951267186,0.5310185204100394,0.8766613416572355,1.3401189027009186,0.485208950010112,0.85076575168686,0.49464065746171243
53,0.0003,1.293241459293007,0.5340929983616404,0.8780729458197314,1.3394293034518208,0.49309628431174274,0.8562997554742513,0.49464065746171243
54,0.0003,1.290554495843318,0.5355781448538754,0.8789309396666898,1.3367334825021249,0.4969388317920244,0.8584692320420658,0.4969388317920244
55,0.0003,1.2884390192390234,0.5380949268049535,0.8797582908762569,1.3464447392357721,0.4839587431744222,0.8523285102314722,0.4969388317920244
56,0.0003,1.286990017383233,0.5389079781170713,0.8799339753306341,1.3471314664240237,0.4916070673457006,0.8530455406225295,0.4969388317920244
57,0.0003,1.2852480670355555,0.5400315414880882,0.8813966505554489,1.3407770726415846,0.4935191483885202,0.8570903274438786,0.4969388317920244
58,0.0003,1.2836887278984883,0.5413430463684389,0.8819788606658849,1.3315220872561138,0.4982441948116416,0.8613189682116527,0.4982441948116416
59,0.0003,1.2815144179011686,0.5430079630000367,0.8831248953043223,1.333423755787037,0.4978948723134342,0.8595355849313305,0.4982441948116416
60,0.0003,1.2799542221495404,0.5453041179618969,0.8836764627773669,1.3387941519419353,0.4883160817046938,0.8502325752422276,0.4982441948116416
61,0.0003,1.2786408777276759,0.545016077170418,0.8846590700163836,1.3402227737285473,0.49872221507234654,0.8608961041348753,0.49872221507234654
62,0.0003,1.276708245775147,0.5475757588138439,0.8851452665296601,1.3404267606911835,0.48416098251548967,0.8513724697100623,0.49872221507234654
63,0.0003,1.2752572074065875,0.548699322184861,0.8856743627352844,1.329095392315476,0.5006894522990936,0.8603077715063154,0.5006894522990936
64,0.0003,1.2738027087333057,0.5507217362526915,0.8866283701794024,1.329402693995723,0.5024728355794157,0.8602893861116729,0.5024728355794157
65,0.0003,1.2708845890140732,0.5521721544225497,0.887594634678477,1.3264503015412226,0.5060947583239874,0.8630104245187623,0.5060947583239874
66,0.0003,1.2704949714943363,0.5518534709936794,0.8883790861956962,1.3385285713054516,0.5042746042543803,0.8651982864812193,0.5060947583239874
67,0.0003,1.2690036013131352,0.553630743962379,0.8883116723934351,1.336496889591217,0.49964148480447135,0.8602342299277455,0.5060947583239874
68,0.0003,1.267284165842299,0.555185347099368,0.8890573099032918,1.3221656878789265,0.5072162673971797,0.864554797668732,0.5072162673971797
69,0.0003,1.264831192060403,0.5570749764051692,0.8901686162193523,1.337647173139784,0.491882848265338,0.8524939787832546,0.5072162673971797
70,0.0003,1.2651455768214885,0.557354845826677,0.8898274615230617,1.3257259064250522,0.5048813222775826,0.8627346435991249,0.5072162673971797
71,0.0003,1.2630272182890667,0.5587868784141005,0.89110015239605,1.3264927643316764,0.5044952289900902,0.8602893861116729,0.5072162673971797
72,0.0003,1.261240766292325,0.5594058596894063,0.8919540605580228,1.3285859955681696,0.5043113750436653,0.8642974021437371,0.5072162673971797
73,0.0003,1.2608987809720766,0.5600105410672627,0.8916925767189499,1.3298030142430906,0.5024728355794157,0.86240370649556,0.5072162673971797
74,0.0003,1.2589324501212802,0.5621800397945718,0.8926486270055606,1.320683655915437,0.5080619955507345,0.8637090695151771,0.5080619955507345
75,0.0003,1.2575311105783897,0.5627459071650658,0.8934187786253305,1.3239327249703583,0.5116103767167363,0.8680664080454487,0.5116103767167363
76,0.0003,1.2571216916241577,0.5632872604256467,0.8939397034609837,1.3295382680716339,0.4969388317920244,0.8565019948153187,0.5116103767167363
77,0.0003,1.2551993758792916,0.5656283579223474,0.8938375613363458,1.3201261339364228,0.5074552775275322,0.8621279255759224,0.5116103767167363
78,0.0003,1.2540583366640923,0.5660164979959715,0.89519605159403,1.3230398893356323,0.5108014193524664,0.8652534426651468,0.5116103767167363
79,0.0003,1.252619297618906,0.5674035880485543,0.895365607520929,1.329589929845598,0.5090915776507142,0.8657866191097792,0.5116103767167363
80,0.0003,1.2518468624863595,0.5673852024661195,0.8958272899242923,1.3294376488085147,0.5013880972955085,0.8598665220348954,0.5116103767167363
81,0.0003,1.2500541449090883,0.5684638233022957,0.8959314748914229,1.3193753207171406,0.5164089647184277,0.869151146329356,0.5164089647184277
82,0.0003,1.2497175451609188,0.5700102550693137,0.8962338155803511,1.3292604110859059,0.5113162104024563,0.8645364122740895,0.5164089647184277
83,0.0003,1.248343960228444,0.5706026793922135,0.8970979379547878,1.3181111459378843,0.5161883399827177,0.8674596900222463,0.5164089647184277
84,0.0003,1.246875514068285,0.5715342155689112,0.8973206077864985,1.3194054696294997,0.5100108473828391,0.8635068301741097,0.5164089647184277
85,0.0003,1.247014525041202,0.5715383012538967,0.8973635074788464,1.3207472297880385,0.5089996506775017,0.8667978158151165,0.5164089647184277
86,0.0003,1.2448740124951325,0.5734422304571473,0.8983542860878341,1.3225445040950068,0.5087422551525068,0.8635803717526797,0.5164089647184277
87,0.0003,1.243449757890562,0.5750458618139624,0.8987955400662698,1.3225303998699895,0.5109485025096063,0.8665404202901216,0.5164089647184277
88,0.0003,1.242839150488501,0.5755667866496157,0.8991612088724735,1.3175576638292383,0.5152322994613079,0.8694453126436359,0.5164089647184277
89,0.0003,1.2413609759543782,0.5763614523792987,0.8994901065138076,1.3152485269087333,0.5179717232630399,0.8684341159382987,0.5179717232630399
90,0.0003,1.2403091274372968,0.577321588350895,0.8998516896350257,1.3181696600384183,0.5107278777738964,0.8676619293633138,0.5179717232630399
91,0.0003,1.2400249576269957,0.5781734536703751,0.9004829279652881,1.316882054011027,0.5191483885201595,0.8687466676472211,0.5191483885201595
92,0.0003,1.2384304519983822,0.5784655801468395,0.9008016113941583,1.3152357715147514,0.5162802669559302,0.8698681767204133,0.5191483885201595
93,0.0003,1.2380307009424198,0.5787883492606953,0.9012653366400144,1.3183229962984722,0.5130995936827784,0.8685260429115111,0.5191483885201595
94,0.0003,1.2373661024336526,0.5796790285875378,0.9008996678338107,1.3183817973843328,0.5143498005184681,0.8672942214704639,0.5191483885201595
95,0.0003,1.2360376015087757,0.5805125083245831,0.9019517317175811,1.3145347701178656,0.519130003125517,0.8718905701310878,0.5191483885201595
96,0.0003,1.235480542720484,0.5811968605596571,0.9021437589119004,1.32089583741294,0.514901362357743,0.866926513577614,0.5191483885201595
97,0.0003,1.2337880069876015,0.5825757792422689,0.9026238268976985,1.3119251860512628,0.519828648121932,0.8681767204133036,0.519828648121932
98,0.0003,1.2324734094994054,0.5838341702178078,0.9030569095061632,1.3136613700124953,0.5172730782666249,0.8708242172418231,0.519828648121932
99,0.0003,1.2326400352171418,0.5832111032575167,0.9030671237186271,1.3186198009385004,0.5144417274916806,0.8665220348954791,0.519828648121932
100,0.0003,1.2324024665330795,0.5833030311696907,0.9032182940630912,1.3187291026115417,0.5185416704969572,0.8703829677704031,0.519828648121932
101,0.0003,1.231036899980772,0.5843428379985046,0.9036881478364255,1.3168860144085355,0.5185048997076722,0.8706403632953982,0.519828648121932
102,0.0003,1.230287234071401,0.5853479165049417,0.9037228761588024,1.3145843920884308,0.5152874556452354,0.8682134912025886,0.519828648121932
103,0.0003,1.2289004181521421,0.5863019239490597,0.9047136547677901,1.3060512167436105,0.5206008346969168,0.8693166148811384,0.5206008346969168
104,0.0003,1.2284324592239921,0.5874888154373521,0.9046401124380508,1.3228890366024442,0.5174753176076925,0.8721479656560828,0.5206008346969168
105,0.0003,1.2278327839857353,0.58770944242657,0.9052917791932407,1.3196607165866427,0.5152322994613079,0.8708058318471806,0.5206008346969168
106,0.0003,1.226364173570605,0.5890822325817034,0.9054082212153278,1.3115665824324996,0.5188726076005221,0.8686731260686511,0.5206008346969168
107,0.0003,1.2264986583235866,0.5886797926106301,0.9055696057722558,1.3108312730435971,0.5180636502362523,0.8697027081686308,0.5206008346969168
108,0.0003,1.2253512621921387,0.5892231887137038,0.9060026883807205,1.3198730217085943,0.5094776709382067,0.8648489639830119,0.5206008346969168
109,0.0003,1.2245658307583198,0.5906593069861128,0.9059066747835608,1.3275870967794348,0.5183210457612473,0.8680847934400912,0.5206008346969168
110,0.0003,1.224216715030232,0.5908697197628668,0.9062049297875036,1.3097524289731626,0.5146991230166755,0.8686179698847236,0.5206008346969168
111,0.0003,1.2231316984570848,0.5911087323345195,0.9063009433846632,1.3155251233666032,0.5157470905112979,0.8682686473865161,0.5206008346969168
112,0.0003,1.2227284671867067,0.5914437585033319,0.9066768264033307,1.3058530688285828,0.5231747899468662,0.8740968174881873,0.5231747899468662
113,0.0003,1.222316291237674,0.5916848139174773,0.9070016383596792,1.3041413603005585,0.5266312441396555,0.8738578073578349,0.5266312441396555
114,0.0003,1.2203286520374592,0.5932537169519155,0.9076655621698256,1.3100876366650616,0.5227335404754463,0.8721295802614403,0.5266312441396555
115,0.0003,1.2195698535517014,0.5944855509750487,0.9080271452910438,1.3118191295199924,0.5213362504826166,0.8706035925061132,0.5266312441396555
116,0.0003,1.219311935916574,0.594499850872498,0.9076859905947532,1.3118924454406455,0.5209317718004817,0.8736923388060525,0.5266312441396555
117,0.0003,1.2192115644323551,0.5951188321478037,0.9079025318989855,1.310434846966355,0.5180084940523249,0.8706771340846832,0.5266312441396555
118,0.0003,1.2178096134130043,0.5947940201914552,0.9087400973210163,1.318018094257072,0.5105991800113989,0.8657682337151367,0.5266312441396555
119,0.0003,1.2179467180327732,0.5957459847930805,0.9082804577601458,1.3065735256230389,0.5276424408449928,0.8754941074810171,0.5276424408449928
120,0.0003,1.2166244772132602,0.5970023329261267,0.9090281381124953,1.3131159919279594,0.5181188064201798,0.8722950488132227,0.5276424408449928
121,0.0003,1.2165413233830684,0.5970043757686195,0.9091793084569594,1.312306006749471,0.5288926476806824,0.8754941074810171,0.5288926476806824
122,0.0003,1.2155911170863907,0.5974313298496059,0.9096164767504096,1.3066307880260326,0.521832656137964,0.871265466713243,0.5288926476806824
123,0.0003,1.2151127802305282,0.5978092557107662,0.9094939062008441,1.3069768018192716,0.521979739295104,0.8714309352650255,0.5288926476806824
124,0.0003,1.213999563816445,0.5989185191843338,0.9101210588461208,1.3130342518841778,0.5190748469415896,0.8692614586972109,0.5288926476806824
125,0.0003,1.2137459270142812,0.5991677459684503,0.9097002332926126,1.3096068567699857,0.5247375484914784,0.8757698884006545,0.5288926476806824
126,0.0003,1.2125220502841447,0.6000625109802784,0.910541884399629,1.3023281340245847,0.528690408339615,0.8747035355113898,0.5288926476806824
127,0.0003,1.212173811826925,0.5997070563865385,0.9105725270370204,1.3119092296670984,0.5224209887665239,0.8733246309132026,0.5288926476806824
128,0.0003,1.2121662468900263,0.6002504524896122,0.9105112417622376,1.3063801460795932,0.5281940026842676,0.8754941074810171,0.5288926476806824
129,0.0003,1.2113140796569792,0.6009674902045703,0.9110914090301809,1.3093885117106967,0.5195528672022945,0.8699784890882682,0.5288926476806824
130,0.0003,1.2110314020782025,0.6004976364312359,0.9110648520777751,1.3125547744609691,0.5208950010111967,0.8710080711882481,0.5288926476806824
131,0.0003,1.2107443095249024,0.6014945435677018,0.9110444236528475,1.3066950926074274,0.528616866761045,0.8763030648452869,0.5288926476806824
132,0.0003,1.2094341290021988,0.6023382375172109,0.911732861572907,1.3055429017102276,0.5267967126914379,0.8743542130131823,0.5288926476806824
133,0.0003,1.2083783030261077,0.6032677308514159,0.9123865711705896,1.313363128238254,0.5165744332702101,0.866742659631189,0.5288926476806824
134,0.0003,1.208214284482729,0.6036742565074747,0.912104658906589,1.3089953396055434,0.5225864573183063,0.8760456693202919,0.5288926476806824
135,0.0003,1.208018148119614,0.6026283211511826,0.9121169159615455,1.3097988102171156,0.521391406666544,0.8738578073578349,0.5288926476806824
136,0.0003,1.207931852539795,0.6034658865732134,0.9126337551122133,1.311586128340827,0.5244801529664834,0.8764501480024268,0.5288926476806824
137,0.00015,1.2070587004898485,0.6044382795997663,0.9127338543943585,1.3113328571672793,0.5213362504826166,0.8700888014561232,0.5288926476806824
138,0.00015,1.1947999906440367,0.6147096916533541,0.9173302500030642,1.297929534205684,0.5324961850306117,0.8777187402327591,0.5324961850306117
139,0.00015,1.1935054994575165,0.6156003709801967,0.9174446491826587,1.2996092173788283,0.5302347814895847,0.8771304076041992,0.5324961850306117
140,0.00015,1.1932351268159074,0.6163643940724882,0.9172056366110061,1.3027011465143274,0.5281756172896251,0.8756595760327995,0.5324961850306117
141,0.00015,1.1920858940152386,0.6169302614429822,0.9176632333293838,1.2989417005468298,0.5310069680645695,0.877902594179184,0.5324961850306117
142,0.00015,1.1919574978953862,0.617371515421418,0.9174364778126877,1.2989870089071769,0.5313930613520619,0.8755860344542296,0.5324961850306117
143,0.00015,1.1915053751374087,0.6169690754503446,0.9177858038789494,1.3002022593109697,0.5326984243716791,0.8787850931220239,0.5326984243716791
144,0.00015,1.1914381455777832,0.6176615990553896,0.9177694611390073,1.3004202047983806,0.5303450938574397,0.8765788457649244,0.5326984243716791
145,0.00015,1.1915143103589594,0.6172693732967801,0.917965574018312,1.2991274484881647,0.5318526962181244,0.8779577503631115,0.5326984243716791
146,0.00015,1.1909041792963144,0.6180660818689557,0.9185559554987192,1.2972060486122414,0.533176444632384,0.8792079571988013,0.533176444632384
147,0.00015,1.1905322659737383,0.6182907945431592,0.9184395134766319,1.2979287151937131,0.5334522255520214,0.8787850931220239,0.5334522255520214
148,0.00015,1.1898639669995716,0.6189465469833345,0.9186601404658498,1.299943177788346,0.5302899376735122,0.8773694177345517,0.5334522255520214
149,0.00015,1.1894600003148916,0.6191058886977696,0.9188807674550676,1.3012084740179557,0.5278630655807027,0.8735452556489125,0.5334522255520214
150,0.00015,1.189569889628066,0.6190303035255376,0.9185722982386612,1.302152646912469,0.5341876413377213,0.8798330606166461,0.5341876413377213
151,0.00015,1.1890242898638412,0.6195226285662923,0.9189665668397635,1.3017133121137265,0.5317607692449119,0.8771120222095568,0.5341876413377213
152,0.00015,1.1887445619061496,0.6193775867493064,0.9190421520119956,1.297910714590991,0.5344082660734313,0.8772039491827692,0.5344082660734313
153,0.00015,1.188351858135056,0.620074196039337,0.9190768803343725,1.2996949354807537,0.5346288908091412,0.8778842087845415,0.5346288908091412
154,0.00015,1.1884760027887429,0.6205072786478018,0.9190482805394738,1.3003493481212192,0.5279182217646302,0.875751503006012,0.5346288908091412
155,0.00015,1.1877195451851927,0.6209219756738316,0.9195569483201707,1.302433643076155,0.531135665827067,0.8770384806309868,0.5346288908091412
156,0.00015,1.1874230903474174,0.6211773309854264,0.9197510183569826,1.3012043524671484,0.5327351951609641,0.8764317626077843,0.5346288908091412
157,0.00015,1.1874675900055123,0.6211895880403829,0.9194200778731558,1.3006454132221363,0.5335441525252339,0.8796675920648637,0.5346288908091412
158,0.00015,1.1871572787677072,0.6208913330364402,0.9196018908550113,1.3036130512202229,0.531062124248497,0.8769097828684893,0.5346288908091412
159,0.00015,1.1867906880528045,0.6209832609486143,0.9198163893167509,1.3018346848311249,0.5322020187163318,0.878123218914894,0.5346288908091412
160,0.00015,1.1861703692000196,0.6216104135938911,0.9200329306209832,1.301327928348824,0.5318159254288394,0.878086448125609,0.5346288908091412
161,0.00015,1.1859937157163043,0.6219679110301237,0.9195998480125185,1.302347066225829,0.5326248827931092,0.8784725414131014,0.5346288908091412
162,0.00015,1.1862230407917922,0.6216287991763259,0.9198102607892726,1.2987755824018408,0.5319813939806218,0.8775532716809766,0.5346288908091412
163,0.00015,1.185400524816334,0.6226318348402702,0.9203087143575056,1.3063359260559082,0.5281572318949826,0.8773694177345517,0.5346288908091412
164,0.00015,1.185329142343525,0.6220210249349355,0.9202065722328677,1.3005646158147741,0.5291316578110349,0.8740600466989024,0.5346288908091412
165,0.00015,1.1847707097863853,0.6228463333020098,0.9200227164085195,1.2997473588696233,0.5306392601717196,0.878159989704179,0.5346288908091412
166,0.00015,1.1850411229939948,0.6226236634702991,0.9203965565846942,1.3000442650583055,0.5367799819823132,0.8784357706238164,0.5367799819823132
167,0.00015,1.1848959604235432,0.6230853458736625,0.9204394562770422,1.299075221573865,0.5338383188395139,0.8785644683863139,0.5367799819823132
168,0.00015,1.1844182497275397,0.6236838987240406,0.9208439390906082,1.29739835968724,0.5320181647699068,0.8777555110220441,0.5367799819823132
169,0.00015,1.183964190503003,0.6241067671200415,0.9208255535081734,1.3004147277937994,0.535584931330551,0.8789505616738064,0.5367799819823132
170,0.00015,1.1838267917175134,0.6238452832809684,0.9206212692588976,1.3041311789441992,0.5315585299038443,0.8776268132595466,0.5367799819823132
171,0.00015,1.1837090788902969,0.6240924672225922,0.9206784688486949,1.2995048452306677,0.5327351951609641,0.8777187402327591,0.5367799819823132
172,0.00015,1.1836835058845407,0.6238044264311133,0.9210420948124057,1.3053213622834947,0.5285617105771175,0.8746116085381773,0.5367799819823132
173,0.00015,1.1833725421065329,0.623976025200505,0.9210196235449855,1.3001120333318357,0.533029361475244,0.8769649390524168,0.5367799819823132
174,0.00015,1.183177109053339,0.6242599803069984,0.9210809088197682,1.2995844152238634,0.5318526962181244,0.8792814987773713,0.5367799819823132
175,0.00015,1.1821931792201479,0.62460930637326,0.9210931658747247,1.3015731573104858,0.5302899376735122,0.8770384806309868,0.5367799819823132
176,0.00015,1.1824669798132272,0.6250955028865365,0.9213260499188991,1.3015497702139396,0.5351804526484161,0.8786747807541689,0.5367799819823132
177,0.00015,1.1820390401155316,0.6249402468570868,0.9213444355013339,1.3032342460420396,0.5319078524020519,0.8769465536577743,0.5367799819823132
178,0.00015,1.1821104126334936,0.6254060149454357,0.9211687510469567,1.2978332064769886,0.5326616535823941,0.8779945211523965,0.5367799819823132
179,0.00015,1.1816234235225989,0.6258738258762773,0.9215201199557111,1.3040913497960125,0.5293155117574598,0.8749057748524572,0.5367799819823132
180,0.00015,1.1817372400228066,0.6260924100230024,0.9215344198531605,1.301406827237871,0.5327168097663216,0.880347851666636,0.5367799819823132
181,0.00015,1.181395173321686,0.6256593274145377,0.9216426905052767,1.2997232565173396,0.5305841039877921,0.8782886874666764,0.5367799819823132
182,7.5e-05,1.1809441363886155,0.6258268404989439,0.9216406476627839,1.298502489372536,0.5344082660734313,0.8793734257505837,0.5367799819823132
183,7.5e-05,1.1743461239561905,0.6327050911720604,0.9240348590642964,1.2952612020351268,0.5360445661966134,0.8796124358809362,0.5367799819823132
184,7.5e-05,1.1734233554569315,0.6326274631573356,0.9242575288960071,1.2982586842996102,0.5335257671305914,0.8787667077273814,0.5367799819823132
185,7.5e-05,1.1734657501626862,0.6329441037437131,0.924324942698268,1.2963941406320643,0.5372763876376606,0.8795021235130812,0.5372763876376606
186,7.5e-05,1.1730457693649483,0.6328991612088725,0.9243984850280074,1.2962193731908445,0.5370006067180232,0.8796859774595062,0.5372763876376606
187,7.5e-05,1.1731197099844946,0.6329849605935683,0.9243637567056305,1.2974002140539664,0.5345185784412863,0.8790608740416613,0.5372763876376606
188,7.5e-05,1.1726519790223346,0.6328174475091621,0.9249684380834868,1.295766203491776,0.5363203471162509,0.8795021235130812,0.5372763876376606
189,7.5e-05,1.1723409562618599,0.6336059847113668,0.9247192112993704,1.2975985827269378,0.5336360794984464,0.8789321762791639,0.5372763876376606
190,7.5e-05,1.1724749614401002,0.633730598103425,0.9245680409549063,1.2968642380502489,0.5359710246180435,0.8788034785166664,0.5372763876376606
191,7.5e-05,1.172470889658918,0.6335487851215695,0.9245149270500946,1.2969604046256453,0.5332683716055965,0.8787483223327389,0.5372763876376606
192,7.5e-05,1.1724524122190376,0.6335549136490478,0.9247927536291097,1.2982446087731256,0.5340405581805814,0.8790241032523763,0.5372763876376606
193,7.5e-05,1.1720465580954182,0.634339365166267,0.92481522489653,1.2996067669656541,0.538250813553713,0.880752330348771,0.538250813553713
194,7.5e-05,1.1725019557490977,0.6337428551583816,0.9247335111968197,1.2990175397307784,0.5327903513448916,0.8778842087845415,0.538250813553713
195,7.5e-05,1.1718549728393555,0.6336999554660336,0.9247355540393125,1.3000196858688637,0.5350333694912761,0.878123218914894,0.538250813553713
196,7.5e-05,1.1716310664358118,0.6342637799940349,0.9250052092483565,1.2979988212938662,0.5354562335680535,0.8799617583791436,0.538250813553713
197,7.5e-05,1.171350519940848,0.6349951176064423,0.9248989814387331,1.2976973034717418,0.5368535235608832,0.8799801437737861,0.538250813553713
198,7.5e-05,1.1712909235088214,0.6340492815322953,0.925017466303313,1.2971842134440388,0.5337831626555865,0.8778290526006141,0.538250813553713
199,7.5e-05,1.170995468884271,0.6345947204778617,0.9250133806183276,1.2997079447463706,0.5331580592377415,0.8799066021952161,0.538250813553713
200,7.5e-05,1.1714648199977358,0.6346294488002386,0.9249602667135158,1.2989841213932745,0.535253994226986,0.8787850931220239,0.538250813553713
